providerName,contactInfo,address,region,province,city,remarks,providerCode
YOUTHPLUS MEDICAL GROUP INC.," TEL NO.: (053) 832-7889, CP: (0917) 526-9390,","143 CALZITA BUILDING, P. ZAMORA ST., BARANGAY 18, TACLOBAN CITY, LEYTE",REGION VIII,NORTHERN LEYTE,TACLOBAN,,13657
"DON CARLOS HEALTH CHECK DIAGNOSTICS, INC.-MAIN",CP.#: 0917-7193727,"P-1A TENORIO ARCADE, POBLACION SUR, DON CARLOS, BUKIDNON",REGION X,BUKIDNON,DON CARLOS,,12490
ST. VINCENT FERRER CLINICAL LABORATORY,TEL. #: (088) 828-5017; 0917-7040494,"500 J. APOSTOL BLDG. G. LA VIÑA ST., POBLACION, VALENCIA CITY, BUKIDNON",REGION X,BUKIDNON,VALENCIA,,12752
THE MEDICAL HUB,TEL.#: (088) 8283555 CP.# 0917-7193555,"PUROK 9, T.N PEPITO STREET, BARANGAY POBLACION, VALENCIA CITY, BUKIDNON",REGION X,BUKIDNON,VALENCIA,,13048
YAP CLINICAL AND CARDIOVASCULAR LABORATORY (CLINICA YAP),TEL.: (088) 828 4455; CP.#: 0975 064 6857,"CORNER LAPU-LAPU AND M.L QUEZON STREETS, BARANGAY POBLACION (KIOKONG), VALENCIA CITY, BUKIDNON",REGION X,BUKIDNON,VALENCIA,,12977
ALAB NG PUSO ,Tel. #: (063) 302-5033; CP.#: 0956-4850243; 0968 6994391,"G/F PADILLA BUILDING, PUROK 13, ANDRES BONIFACIO AVENUE, BARANGAY SARAY-TIBANGA, ILIGAN CITY, LANAO DEL NORTE",REGION X,LANAO DEL NORTE,ILIGAN,,13054
DYNAMICRON DIAGNOSTIC CENTER,TEL. #: (063) 221-6336; 0916-6707808,"GEN. AGUINALDO-ECHIVERRI STS., POBLACION, ILIGAN CITY",REGION X,LANAO DEL NORTE,ILIGAN,,12611
ILIGAN DIAGNOSTIC CENTER & MULTIPURPOSE COOPERATIVE (ILIGAN DIAGNOSTIC CENTER & BLD. BANK COOP.),TEL.#: (063)223-5138; 225-4208; CP.#: 0936-9605905,"QUEZON AVE. EXT. PALA-O, ILIGAN CITY LANAO DEL NORTE",REGION X,LANAO DEL NORTE,ILIGAN,,10731
MAYO DIAGNOSTIC CENTER,TEL. #: (063) 302-9505,"G/F JGC BUILDING, BADELLES STREET COR. LLUCH STREET POBLACION, ILIGAN CITY 9200",REGION X,LANAO DEL NORTE,ILIGAN,,12838
JEM DIAGNOSTIC CENTER,TEL.#: (088) 545-2318; CP.#: 0927-5023711,"JEM BUILDING, MEDINA ST. CARMEN AVENUE, OZAMIZ CITY, MISAMIS OCCIDENTAL",REGION X,MISAMIS OCCIDENTAL,OZAMIZ,,11621
"ACES EYE REFERRAL  CLINICS CAGAYAN, INC",TEL.#: (08822) 712-664; 772-445; CP.#: 0917-7038551; 0925-7679488,"MARIA REYNA HOSPITAL J.R. BORJA EXTENSION, CAGAYAN DE ORO CITY",REGION X,MISAMIS ORIENTAL,CAGAYAN DE ORO,,11839
AKBAY STROKE CARE AND NEUROLOGICAL REHAB. CTR. INC,"TEL.#: (088) 858-5884, CP.#: 0922-8929331","SUITE 245 2ND FLR. POLYMEDIC MEDICAL PLAZA, KAUSWAGAN HIGHWAY, CAGAYAN DE ORO CITY, 9000 ",REGION X,MISAMIS ORIENTAL,CAGAYAN DE ORO,,12455
"CEDAR SCIENTIFIC CLINICAL LABORATORY (FOR LABORATORY, ECG AND X-RAY PROCEDURES ONLY)",TEL.#: (088) 857-3017,"HAYES EXT., PINIKITAN, CAMAMAN-AN, CAGAYAN DE ORO CITY",REGION X,MISAMIS ORIENTAL,CAGAYAN DE ORO,,10451
"CLINICA SPECIALISTA, INC.","TEL.#: (088)851-1000, 852-2000; MOBILE: 0998-985-0626","COR. TIANO-MABINI STREETS, CAGAYAN DE ORO CITY",REGION X,MISAMIS ORIENTAL,CAGAYAN DE ORO,,11280
GREATLAB POLYCLINIC AND DRUG TESTING CENTER,TEL: (088) 309-8538; 880-2489 CP: 0926-4877058/0917-7929464; 0917-5652141,"2ND FLOOR, LIFESTYLE DISTRICT, CORRALES EXTENSION, CAGAYAN DE ORO CITY",REGION X,MISAMIS ORIENTAL,CAGAYAN DE ORO,,11316
HEALTHCHECK CLINIC AND DIAGNOSTIC CENTER,TELEFAX: (088)852-1096; TEL.#: (088)323-1471; 0917-318-7661; 0943- 820-1752,"UNO BLDG., A. VELEZ ST., CAGAYAN DE ORO CITY (ACROSS PALARO)",REGION X,MISAMIS ORIENTAL,CAGAYAN DE ORO,,10884
"HEALTHWAY MULTI-SPECIALTY CENTER-CDO (HMC, INC.) ","TEL.# (088) 7720-6133, CP.#: (0917) 422-7673","UNIT 3100-3108 3RD LEVEL, CENTRIO MALL, CM RECTO CORNER CORRALES STS., BARANGAY 24, CAGAYAN DE ORO CITY",REGION X,MISAMIS ORIENTAL,CAGAYAN DE ORO,,14029
HI-PRECISION DIAGNOSTICS.-CDO (CAGAYAN DE ORO CLINICAL LAB INC),Tel.# (088) 859-2004; 881-3187 CP: 09257079312; 0917-7088986;,"J.R. BORJA COR. AGUINALDO COGON, CAGAYAN DE ORO CITY",REGION X,MISAMIS ORIENTAL,CAGAYAN DE ORO,,12441
"KAGAY-AN KIDNEY CENTER (KKC), INC.","TEL#: (088) 327-1842, CP: 0917-5450480","G/F DOOR 05 SAMPAGUITA STREET, ADELA SUBDIVISION, BARANGAY CAMAMAN-AN, CAGAYAN DE ORO CITY",REGION X,MISAMIS ORIENTAL,CAGAYAN DE ORO,,11140
KCLM MEDICAL DIAGNOSTIC CENTER,"TEL.#: (088)857-1177, (08822)712-120","PRESS CLUB BLDG., VELEZ COR. LUNA ST., CAGAYAN DE ORO CITY",REGION X,MISAMIS ORIENTAL,CAGAYAN DE ORO,,10874
SKYLINE GASTROHEP ENDOSCOPY CENTER (FOR GASTROHEPATOLOGIC RELATED PROCEDURES ONLY),CP: (0917) 702-7756,"B70-18 PHASE 1, XAVIER ESTATES, MASTERSON'S AVENUE, BARANGAY BULALANG, CAGAYAN DE ORO CITY, MISAMIS ORIENTAL",REGION X,MISAMIS ORIENTAL,CAGAYAN DE ORO,,13560
"OUR LADY GUADALUPE CLINIC, DIAGNOSTIC CENTER AND MEDICAL SUPPLIES CORP.","TEL. #: 0926-3776070, 0956-7395352","NORFRANCHESCA SQUARE PUROK 1, POBLACION 3, VILLANUEVA, MISAMIS ORIENTAL",REGION X,MISAMIS ORIENTAL,VILLANUEVA,,12727
ST. FRANCIS XAVIER MEDICAL CLINIC AND LABORATORY,TEL.#: (088) 859-2736 CP.#: 0915-9823939; 0920-9128192; 0975-9359155; 0917-7131026,"R&B, MASTERSON AVENUE, UPPER BALULANG, CAGAYAN DE ORO CITY",REGION X,MISAMIS ORIENTAL,CAGAYAN DE ORO,,12759
VITALAB HEALTHCARE INC.,TEL.#: (088) 850-3069,"DOOR #3 ATC BLDG., LUNA-VELEZ ST., BRGY. 19, CAGAYAN DE ORO CITY",REGION X,MISAMIS ORIENTAL,CAGAYAN DE ORO,,11442
ONPOINT 8 LABORATORIES INC.-CDO,"TEL. #: (02) 880-4645, CP. (0967) 382-4458","CORNER CORALES ST. AND RAMON CHAVEZ ST. BARANGAY 30, CAGAYAN DE ORO CITY",REGION X,MISAMIS ORIENTAL,CAGAYAN DE ORO,,13673
"BUHANGIN MEDICAL CLINIC & DIAGNOSTIC CENTER-PANABO CITY (BMCDC MEDICAL STATION CO., INC)",TEL.#: (084) 823-2582 CP.#: 0923-1909382,"2F PJ REALTY BLDG., NEW PANDAN, QUEZON ST., PANABO CITY 8105",REGION XI,DAVAO DEL NORTE,PANABO,,12516
CITY MEDICAL LABORATORY,TEL.#: (084) 216-9382; CP.#: 0920-4728682,"2ND FLOOR J.JOVES BLDG.RIZAL ST.,TAGUM CITY,, DAVAO DEL NORTE",REGION XI,DAVAO DEL NORTE,TAGUM,,10851
DAVAO SPECIALISTS CLINIC AND DIAGNOSTIC LABORATORY-PANABO,"TEL.#: (084) 308-4993, CP: (0945) 627-9498","SOMBILON-SABUGA BUILDING, BARANGAY GREDU PAN, NATIONAL HIGHWAY, PANABO CITY, DAVAO DEL NORTE",REGION XI,DAVAO DEL NORTE,PANABO,,13548
"LEXA`S MEDICAL LABORATORY (TRUELAB DIAGNOSTICS, INC.)",TEL.#:  (084) 655 2181; 0998-9500729,"2ND FLOOR CHUA BLDG., OSMENA ST, MAGUGPO, POBLACION, TAGUM CITY, DAVAO DEL NORTE",REGION XI,DAVAO DEL NORTE,TAGUM,,12754
MEDICUS TAGUM (OUR PATIENT CARE CENTER TAGUM CO.),TEL.#: (084) 216-5474 ; CP.#: 0948-675843,"NG BUILDING, 1ST AVENUE, PUROK PAG-ASA, MAGUGPO SOUTH TAGUM CITY, DAVAO DEL NORTE",REGION XI,DAVAO DEL NORTE,TAGUM,,11788
"MINDANAO RENAL CARE, INC.-TAGUM (FRESENIUS KIDNEY CARE)",CP.#: 0917-8521268; 0917-8122880,"CITY NORTH COMMERCIAL BUILDING, APOKON ROAD, BARANGAY APOKON, TAGUM CITY, DAVAO DEL NORTE",REGION XI,DAVAO DEL NORTE,TAGUM,,12974
MSD DIAGNOSTIC CENTER,CP.#: 0936-6834924,"FEEDER ROAD 3 BRGY. TIBALONG, STO. TOMAS DAVAO DEL NORTE",REGION XI,DAVAO DEL NORTE,SANTO TOMAS,,12870
A MAINSTREET PT CLINIC ,TEL.#: (082)295-0710; CP: 0910-4465162,"P28 MCARTHUR HIGHWAY, DAVAO-BUKIDNON ROAD, CALINAN DAVAO CITY, DAVAO",REGION XI,DAVAO DEL SUR,DAVAO CITY,,11834
"ACCU-LAB MEDICAL SYSTEMS, INC.",TEL.#: (082)222-3570; TELEFAX: (082)222-3483,"DOOR 3 WEE ENG BLDG., DE GUZMAN EXT., DAVAO CITY",REGION XI,DAVAO DEL SUR,DAVAO CITY,,10402
ALL CARE PHYSICAL THERAPY AND WELLNESS,TEL.#: (082) 287-7777 LOC 3310; CP.#: 0943-4850100,"M3 10, 3/F METRO DAVAO MEDICAL AND RESEARCH CENTER, JP LAUREL AVE., BAJADA, DAVAO CITY 8000",REGION XI,DAVAO DEL SUR,DAVAO CITY,,11623
BERNARDO LACANILAO CLINICAL LABORATORY,"TEL.#: (082)221-0877, 321-0822","# 5 BERNARDO BLDG. A PICHON ST., DAVAO CITY",REGION XI,DAVAO DEL SUR,DAVAO CITY,,10714
BLUE FOREST PHYSICAL THERAPY AND WELLNESS CENTER,TEL.#: (082) 284-1310 MOBILE NO.: 0932-980-6697,"YÑIGUEZ SUBDIVISION, PUROK 41 (GOMEZ COMPOUND), BARANGAY MA-A, TALOMO DISTRICT,DAVAO CITY",REGION XI,DAVAO DEL SUR,DAVAO CITY,,11279
BUHANGIN MEDICAL CLINIC & DIAGNOSTIC CENTER-MAIN,TEL.#: (082)301-6814; TELEFAX: (082)241-0925; CP: (0923)727-1867,"DOOR 2, GIMENES BLDG., KM.5 BUHANGIN, DAVAO CITY",REGION XI,DAVAO DEL SUR,DAVAO CITY,,10758
"BUHANGIN MEDICAL CLINIC & DIAGNOSTIC CENTER-CALINAN (BMCDC MEDICAL STATION CO., INC)",TEL.#: (082) 284-5093,"PUROK 16, DAVAO BUKIDNON ROAD, NATIONAL HIGHWAY. BARANGAY CALINAN, CALINAN DISTRICT, DAVAO CITY",REGION XI,DAVAO DEL SUR,DAVAO CITY,,12517
BUHANGIN MEDICAL CLINIC & DIAGNOSTIC CENTER-LANANG (BMCDC HEALTH CARE INC.),TEL.#: (082)233-0035,"UNIT 117 & 118, NOVA TEIRRA SQUARE, LANANG, DAVAO CITY",REGION XI,DAVAO DEL SUR,DAVAO CITY,,12512
BUHANGIN MEDICAL CLINIC & DIAGNOSTIC CENTER-MATINA (BMCDC HEALTH CARE INC.),TEL.#: (082)233-2044,"JJLL BLDG.1, STO. NIÑO VILLAGE, MATINA, DAVAO CITY",REGION XI,DAVAO DEL SUR,DAVAO CITY,,12513
"CARE LIFE MEDICAL LABORATORY AND DIAGNOSTIC CENTER, INC",TEL.#: (082) 287-3138; CP.#: 0932-6668752,"# 18 JIN LONG BUILDING, BARANGAY UBALDE, R. CASTILLO ST., DAVAO CITY",REGION XI,DAVAO DEL SUR,DAVAO CITY,,11769
"CENTRAL LAB. DIABETES WELLNESS, HEART AND KIDNEYS, INC.",TEL.# (082) 300-5163,"2/F FTC MEDICAL TOWER, MT. APO ST., DAVAO CITY",REGION XI,DAVAO DEL SUR,DAVAO CITY,,10968
CENTER FOR AMBULATORY SURGERY AND TOTAL MEDICAL CARE DAVAO (CAST-MD) INC.,TEL.#: (082) 391 1849; CP.#: 0931-1488380; 0905-4076717,"UNIT 1-1 & 2-A GROUND FLOOR BAJADA PLAZA BUILDING, JP LAUREL AVENUE, BARANGAY GOV. PACIANO BANGOY, DAVAO CITY ",REGION XI,DAVAO DEL SUR,DAVAO CITY,,13023
"DAVAO DOCTORS HOPITAL - DUMOY SATELLITE (DAVAO DOCTORS HOSPITAL (CLINICA HILARIO), INC.)","TELEFAX: (082)295-2556; CP: (0922)898-2556, 0998-5996960","DUMOY TORIL, DAVAO CITY",REGION XI,DAVAO DEL SUR,DAVAO CITY,,11091
DAVAO EYEMDS LASER AND SURGERY CENTER,"TEL.#: (082) 293-2442, CP: (0928) 583-4289","DOOR #20 JJ’S COMMUNE A, LOYOLA ST. BARANGAY 13-B POBLACION DISTRICT, DAVAO CITY",REGION XI,DAVAO DEL SUR,DAVAO CITY,,13643
"DREXPRESS MULTISPECIALTY CLINIC & DIAGNOSTIC LABORATORY (PROCARE MULTISPECIALISTS, INC.)",CP.#: 0922-9075716; 0915-8807380,"DOOR 2-3, LDM BUILDING, KM 7, PUAN, TALOMO, DAVAO CITY",REGION XI,DAVAO DEL SUR,DAVAO CITY,,11622
E-LAB POLYCLINIC & LABORATORY CO.,TEL.#: (082)295-6990; (0922)801-8292,"DURBAN BLDG., E QURINO AVE., DAVAO CITY",REGION XI,DAVAO DEL SUR,DAVAO CITY,,11119
EUHEALTH CARE DIAGNOSTIC LABORATORY (FORMERLY TRUEHEALTH CARE SERVICES),TEL.# (082) 285-9779/284-5824,"DOOR 4 & 5 DELGAR COMPLEX, J.P.  LAUREL AVENUE, DAVAO CITY",REGION XI,DAVAO DEL SUR,DAVAO CITY,,11236
FAMILY EYE CARE (TRIPLE B FAMILY HEALTH CARE CORP.),TEL.#: (082) 287–0066; CP.#: 0917-8622552; 0917-7201687,"LEVEL 1 103-B LEVEL 1 101-B ROBINSON CYBERGATE DAVAO, J P LAUREL AVENUE, DAVAO CITY",REGION XI,DAVAO DEL SUR,DAVAO CITY,,12729
"FRIENDLYCARE FOUNDATION, INC.-DAVAO","TEL.#: (082)222-7970, 227-4247","G/F SPCRD A PICHON ST. COR. ILLUSTRE EXT., DAVAO CITY",REGION XI,DAVAO DEL SUR,DAVAO CITY,,11886
GENESIS MULTI-SPECIALTY CLINIC & DIAGNOSTIC LABORATORY CORP.,CP.#: 0922-8368864; TEL: (082) 273-2334,"DOOR 10-12 GRANDMA COMPLEX, AGTON ST., TORIL, DAVAO CITY 8000",REGION XI,DAVAO DEL SUR,DAVAO CITY,,12408
"HEALTHPLUS DIAGNOSTIC SPECIALISTS, INC.",TEL.#: (082)227-1192; CP: (0922)895-1192,"272 BONIFACIO STREET, BARANGAY 33-D, POBLACION DISTRICT, DAVAO CITY",REGION XI,DAVAO DEL SUR,DAVAO CITY,,10837
"HEALTHWAY MULTI-SPECIALTY CENTER-DAVAO (HMC, INC.) ",TEL.#: (082) 7720-6134; CP.#: 90917) 822-8765,"2A-2D ABREEZA MALL, JP LAUREL AVENUE., BARANGAY 20-B (POBLACION) POBLACION DISTRICT 8000, DAVAO CITY",REGION XI,DAVAO DEL SUR,DAVAO CITY,,14028
"HI-PRECISION DIAGNOSTICS-DAVAO BRANCH (DAVAO HPD CLINICAL LAB, INC. )",TEL#: 287-2584 CP #:  0977-8910007;  0933-8265379,"209 J.P. LAUREL AVE., BAJADA, BRGY. 19-B, DAVAO CITY",REGION XI,DAVAO DEL SUR,DAVAO CITY,,12750
"INTEGRATED CLINICS OTOLARYNGOLOGY-HEAD AND NECK SURGERY (ICOHNS), INC. (FOR DIAGNOSTIC AND LABORATORY PROCEDURES ONLY)",TEL.# (082) 227 7343; CP.#: 0933-6213078,"QUIRINO AVENUE MAYON STREET, POBLACION DISTRICT, DAVAO CITY",REGION XI,DAVAO DEL SUR,DAVAO CITY,,11722
LA VIE DIALYSIS CENTER INCORPORATED,TEL. #: (082) 224 9249; 09321408768 ,"G/F FTC TOWER, 1034 MT. APO STREET, DAVAO CITY",REGION XI,DAVAO DEL SUR,DAVAO CITY,,12874
LPA AMBULATORY SURGERY AND DIAGNOSTIC CENTER INC.,TEL. #: (082) 222-4208; CP.#: 0922-8925045,"NO. 53 ARELLANO ST., DAVAO CITY",REGION XI,DAVAO DEL SUR,DAVAO CITY,,11792
LYCON DIAGNOSTIC CENTER,TEL. #: (082) 305-8688; 284-3894;CP.#: 0921-8604786,"UNIT 2 ESPINO BUILDING, JP LAUREL AVENUE, BAJADA, DAVAO CITY",REGION XI,DAVAO DEL SUR,DAVAO CITY,,11883
"MB MEDICAL LABORATORY, DIAGNOSTICS AND SUPPLIES INC. (FORMERLY: MB MEDICAL LABORATORY)",TEL.# (082) 285-7967; CP.#: 0916-5377458,"DOOR 2 VCMG BUILDING. GSIS HEIGHTS MC ARTHUR HIGHWAY. BARANGAY MATINA CROSSING, DAVAO CITY",REGION XI,DAVAO DEL SUR,DAVAO CITY,,12449
"MINDANAO KIDNEY STONE CENTER, INC. (FOR UROLOGY/ESWL PROCEDURES ONLY)",TEL.#: (082) 222 4514,"BROKENSHIRE HOSPITAL, GENERAL MALVAR STREET, MADAPO HILLS, DAVAO CITY",REGION XI,DAVAO DEL SUR,DAVAO CITY,,10825
MINDANAO ORTHOPEDIC SPORTS AND REHABILITATION CENTER,TEL.#: (082)305-4412,"ROOM NO. 31-32, ROXAS AVE, BRGY 19 POBLACION DISTRICT, DAVAO CITY, 8000 DAVAO DEL SUR,",REGION XI,DAVAO DEL SUR,DAVAO CITY,,11088
"MINDANAO RENAL CARE INC. (""NEPHROCARE"") -MDRMC", MOBILE: 0917-8381296; 0942-5733800,"4TH FLR, MDMRC, JP LAUREL AVENUE, BAJADA, DAVAO CITY",REGION XI,DAVAO DEL SUR,DAVAO CITY,,11708
MINDANAO RENAL CARE INC.-BANKEROHAN (FRESENIUS KIDNEY CARE),TEL.#: (082) 322-2668; (082) 222-9704; CP.#: 09178323554,"DOOR 2-5, DONA JULIANA ARCADE, SAN PEDRO EXTENSION CORNER MARFONI STREET., BARANGAY 5-A (BANKEROHAN), DAVAO CITY",REGION XI,DAVAO DEL SUR,DAVAO CITY,,12971
NEPHROLOGY CENTER DAVAO DIALYSIS CENTER,"TEL.#: (082)300-8300, 222-6801; FAX: (082)222-6802","DCCI BLDG., J.P. LAUREL AVENUE, DAVAO CITY",REGION XI,DAVAO DEL SUR,DAVAO CITY,,10240
"NEW WORLD DIAGNOSTICS, INC - DAVAO (NWD SOUTH CLINICAL LABORATORY INC.)",TEL.#: (082) 221-6916; CP.#: 0938-3044965,"584 E. QUIRINO AVE. BARANGAY 6-A, DAVAO CITY",REGION XI,DAVAO DEL SUR,DAVAO CITY,,12915
ONPOINT 8 LABORATORIES INC.-DAVAO,"CP: (0945) 399-3394, (0919) 073-4487","DOOR 2, J. LIM BUILDING, KM. 6, DIVERSION ROAD, BARANGAY BUHANGIN, DAVAO CITY",REGION XI,DAVAO DEL SUR,DAVAO CITY,,13641
PANACEE MEDICAL CLINIC LABORATORY AND PHARMACY INC,"TEL.#: (082) 322-0224, CP: (0945) 107-8953","AT UNIT 3 AND 4 MGR BUILDING, BARANGAY MATINA CROSSING, DAVAO CITY",REGION XI,DAVAO DEL SUR,DAVAO CITY,,13602
PHILIPPINE NIKKEI JIN KAI POLYCLINIC & DIAGNOSTIC,TEL.# (082) 235-3781 TO 85; CP: (0932)238-6072,"ANGLIONGTO AVE., LANANG, DAVAO CITY",REGION XI,DAVAO DEL SUR,DAVAO CITY,,11219
POLYCLINIC DAVAO,"TEL. #: (INFORMATION) 221-1598, (LABORATORY) 221-6891, (ACCOUNTING) 222-7622","ARTIAGA COR. AURORA QUEZON BLVD., DAVAO CITY",REGION XI,DAVAO DEL SUR,DAVAO CITY,,10274
RPMED ADVANCED DIAGNOSTIC & OUTPATIENT CENTER,TEL.# (082) 295-0631,"36 QUIMPO BLVD., STE. 3 ECOLAND PHASE 1, DAVAO CITY",REGION XI,DAVAO DEL SUR,DAVAO CITY,,11384
"SES DAVAO DIAGNOSTICS, INC",TEL: (082) 222-4327; CP.#: 0942-0045833; 0928-4865120; 0923-1396091,"DOOR #10 GROUNDFLOOR BUILDING 1, BORMAHECO ZONE, J.P. LAUREL AVENUE, BAJADA, POBLACION DISTRICT, DAVAO CITY, 8000 DAVAO DEL SUR",REGION XI,DAVAO DEL SUR,DAVAO CITY,,11650
"SPECIALIST CLINIC & DIAGNOSTIC LABORATORY (DAVAO SPECIALISTS CLINIC AND DIAGNOSTIC LABORATORY, INC.)",TEL.#:(082) 295-6894,"GF BEECHNUT SQUARE BLDG. (BESIDE PAPER TREE), ST. ANA AVENUE, DAVAO CITY",REGION XI,DAVAO DEL SUR,DAVAO CITY,,11087
ST. HYACINTH DIAGNOSTIC LABORATORY,"TEL.# (082)221-3654, 286-8654",582-B LIM BLDG. QUIRINO ST. BRGY. 6-A (POB) DAVAO CITY,REGION XI,DAVAO DEL SUR,DAVAO CITY,,10943
"THE SERVICE CARE MEDICAL CENTER, OPC",CP. (0939) 914-2273,"UNIT 1 & 2, DC INVEST BLDG. C. BANGOY ST. (PONCIANO), DAVAO CITY",REGION XI,DAVAO DEL SUR,DAVAO CITY,,13896
TRIHEALTH DOCTORS' CLINIC AND DIAGNOSTIC CENTER,TEL. #: (082) 286-4883; CP.#: 0912-1945189,"BLOCK 1 LOT 3 HOLY TRINITY VILLAGE, CANANTIAN, BUHANGIN, DAVAO CITY",REGION XI,DAVAO DEL SUR,DAVAO CITY,,12875
UM MEDICAL & MULTITEST DIAGNOSTIC CENTER,"TEL.#: (082)221-0820, 221-7980, 227-9811;227-3761 TELEFAX: (082)221-7981","C. BANGOY ST., DAVAO CITY",REGION XI,DAVAO DEL SUR,DAVAO CITY,,10539
VIDA DIALYSIS CENTER PHILS. (FORMERLY: AVIDA DIALYSIS CENTER PHILS.) (FOR DIALYSIS PROCEDURES ONLY),TEL.#: (082) 285-2403,"RDL BUILDING, F. TORRES STREET, DAVAO CITY",REGION XI,DAVAO DEL SUR,DAVAO CITY,,12488
VITALAB REDMARK CORPORATION (FORMERLY: VITALAB DIAGNOSTIC CENTER),"TEL.#: (082)300-4238, 305-5190, 305-6440; CP: (0948)136-7216, 0909-833-9862","DOOR 2 & 3 MAGRICOM BLDG., KM 5 BAJADA, DAVAO CITY",REGION XI,DAVAO DEL SUR,DAVAO CITY,,11254
YLO DIAGNOSTIC MEDICAL CLINIC INC.,"TEL.#: (082) 322-6742, CP: (0933) 0650291; 0995-5952660","2ND FLOOR DIMACALI BUILDING, LEGASPI STREET, BARANGAY 2-A, POBLACION DISTRICT, DAVAO CITY",REGION XI,DAVAO DEL SUR,DAVAO CITY,,12762
ANAHAW DRUG TESTING CENTER,CP.#: (0908) 299-3183,"3313 R. MAGSAYSAY ST., BRGY. ZONE 3, SUIZO BUILDING, DIGOS CITY, DAVAO DEL SUR",REGION XI,DAVAO DEL SUR,DIGOS,,13894
ULTRALABX DIAGNOSTIC CENTER (FOR LABORATORY AND DIAGNOSTIC PROCEDURES ONLY),"TEL.#: (082) 392-6959, CP: (0915) 496-0258","PUROK ACCESOR’S ESTRADA ST., ZONE 2, BARANGAY POBLACION, DIGOS CITY, DAVAO DEL SUR",REGION XI,DAVAO DEL SUR,DIGOS,,13553
"MINDANAO RENAL CARE, INC.-DAWIS",TEL: (082) 237 0120,"C & T COMPLEX, PUROK TANGIGUE, DONA AURORA, BARANGAY DAWIS DIGOS CITY, DAVAO DEL SUR",REGION XI,DAVAO DEL SUR,DIGOS,,12956
PLM ENT DIAGNOSTIC AND HEARING CENTER,TEL.#: (082) 272-1817; CP.#: 0922-8623817; 0977-8024523,"DOOR 9, DPM ARCADE, 1ST CRUMB ST., DIGOS CITY, DAVAO DEL SUR",REGION XI,DAVAO DEL SUR,DIGOS,,12456
"ECOLAND MEDICAL AND WELLNESS CENTER, INC.",CP.#: (0927) 819-0154,"QUIMPO BOULEVARD CORNER TULIP DRIVE, ECOLAND, BARANGAY BUCANA, DAVAO CITY 8000, DAVAO DEL SUR",REGION XI,DAVAO DEL SUR,DAVAO CITY,,13671
VITALAB REDMARK CORPORATION-MATINA,CP: (0929) 129-2887,"DOOR 1 ALBAY BUILDING, MC ARTHUR HIGHWAY, BARANGAY MATINA CROSSING, TALOMO DISTRICT, DAVAO CITY",REGION XI,DAVAO DEL SUR,DAVAO CITY,,13695
BIOPLUS DIAGNOSTICS AND HEALTH CARE INC.,CP: (0917) 704-5114,"UNIT 6-7 BJS BLDG, MABITAD EXTENSION, BARANGAY STO NIÑO, PANABO CITY, DAVAO DEL NORTE",REGION XI,DAVAO DEL NORTE,PANABO,,13690
KINESIS-360 PHYSICAL THERAPY CLINIC,CP: (0960) 605-2632,"NATIONAL HIGHWAY, BARANGAY DON MARTIN MARUNDANMATI, MATI CITY, DAVAO ORIENTAL 8200",REGION XI,DAVAO ORIENTAL,MATI,,13969
DAVAO SPECIALISTS CLINIC AND DIAGNOSTIC LABORATORY-KIDAPAWAN,CP.#: (0950) 726-3863,"REDSON BUILDING, QUEZON BOULEVARD CORNER RODOLFO DAYO ST. BARANGAY POBLACION, KIDAPAWAN CITY, NORTH COTABATO",REGION XII,COTABATO,KIDAPAWAN,,13549
EXCELLAB DIAGNOSTIC CENTER,CP.#: 0963-1291208,"PUROK 3, GANA SUBDIVISION, BARANGAY SUDAPIN, KIDAPAWAN CITY, NORTH COTABATO",REGION XII,COTABATO,KIDAPAWAN,,13003
RUMERAZ DIAGNOSTIC LABORATORY,CP.#: 0910-9177454; 0905-5211125,"CORONICA-DAYAO BUILDING, QUEZON BOULEVARD, KIDAPAWAN CITY, NORTH COTABATO",REGION XII,COTABATO,KIDAPAWAN,,11651
MINDANAO RENAL CARE. INC.-MIDSAYAP (FRESENIUS KIDNEY CARE),CP.#: 0917-859-2883,"G/F CLAR BUILDING., CABALLERO ST., BARANGAY POBLACION 3, MIDSAYAP, NORTH COTABATO",REGION XII,COTABATO,MIDSAYAP,,12968
SPECIALIST CLINIC & DIAGNOSTIC LABORATORY-MIDSAYAP BRANCH,TELl. #: (064)229-9335; CP.#: 0946-8672755,"MARTIN BLDG. STO. NINO ST. POBLACION 6, MIDSAYAP, COTABATO",REGION XII,COTABATO,MIDSAYAP,,11895
SPECIALIST CLINIC & DIAGNOSTIC LABORATORY-KABACAN BRANCH (FOR LABORATORY PROCEDURES ONLY),TEL.#: 082-248-2922,"JAMES COMMERCIAL ARCADE, RIZAL AVE., KABACAN, NORTH COTABATO",REGION XII,COTABATO,KABACAN,,11894
ACCU TESTS MEDICAL LABORATORY,"CP: (0915) 640-5652, (0926) 247-5033","PUROK MALIWANON, LUN PADIDU 9516, MALAPATAN, SARANGANI",REGION XII,SARANGANI,MALAPATAN,,14091
"ST. ELIZABETH HOSPITAL, INC. (ALABEL SATELLITE CLINIC)",CP: (0960) 818-5282,"PUROK MAUSWAGON, BARANGAY BAGACAY, ALABEL, SARANGANI",REGION XII,SARANGANI,ALABEL,,13800
